1,1;1,11|1,1;2,11|1,2;2,11|1,1;2,11|1,1;2,10|1,2;2,11|1,1;2,11|1,1;2,10|1,1;1,10|1,1;2,10|2,1;2,11|3,1;2,10|3,1;2,10|3,1;2,10|3,1;2,10|3,1;2,10|2,1;3,10|3,1;3,10|3,2;3,10|4,2;3,11|5,2;3,11|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10|5,2;3,10
1,1;11,1|2,1;11,1|2,1;11,2|2,1;11,2|3,1;11,1|3,1;11,2|3,1;11,2|3,1;11,2|3,1;10,2|3,1;10,1|2,1;11,1|2,2;11,1|2,2;11,1|2,2;11,1|2,2;10,1|3,2;10,2|3,2;9,2|3,2;9,1|3,2;9,1|3,2;9,1|2,2;10,1|2,2;11,1|2,1;11,1|2,1;11,2|2,1;11,2|2,1;11,2|3,1;11,2|3,1;11,2|3,1;11,2|3,1;10,2|3,1;10,3|3,1;11,3|3,1;10,3|3,1;11,3|3,2;11,2|3,2;11,2|2,2;11,1|2,2;11,1|2,1;11,1|2,1;11,2|2,1;11,2|3,1;11,1|3,1;10,1|2,1;11,1|2,2;11,1|2,1;11,1|2,1;11,2|2,1;11,2|3,1;11,1|3,1;10,1|2,1;11,1|2,1;11,1|2,1;11,1|2,2;11,1|2,1;11,1|2,2;11,1|2,2;11,1|2,2;11,1|2,2;10,1|2,3;10,2|3,3;11,2|3,3;11,1|3,2;11,2|2,2;11,1|2,2;11,1|2,1;11,1|2,1;11,2|3,1;11,1|3,1;10,1|2,1;11,1|2,1;11,1|2,2;11,1|2,1;11,1|2,2;11,1|2,2;10,1|2,3;10,2|3,3;11,2|3,3;11,1|3,2;11,2|2,2;11,1|2,2;11,1|2,2;10,1|2,3;10,2|3,3;9,2|3,4;9,3|2,4;9,2|2,5;9,2|2,4;8,2|2,3;8,2|1,3;8,2|1,3;8,2|1,3;9,2|2,3;8,2|1,3;8,2|1,2;8,2|1,2;8,2|1,2;7,2|1,2;7,2|2,2;6,2|2,3;5,2|2,3;6,2
1,1;11,11|1,1;11,11|1,1;11,11|1,1;11,11|1,1;11,10|2,1;11,10|2,2;11,11|2,2;11,11|2,1;11,11|2,1;10,11|1,1;10,11|1,2;10,11|1,2;10,11|1,2;10,11|1,2;10,11|1,3;10,11|2,3;11,11|2,2;11,11|2,2;11,11|3,2;11,11|3,1;11,11|3,1;11,11|3,2;11,11|3,3;10,11|2,3;10,11|2,2;10,11|2,2;10,11|2,2;10,11|2,2;10,11|1,2;10,11|1,3;10,11|2,3;11,11|2,3;11,10|1,3;11,10|1,3;11,9|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8|2,3;11,8
1,11;1,1|2,11;2,1|2,10;2,1|2,10;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1|2,11;1,1
1,11;11,1|1,11;11,1|2,11;11,1|2,11;11,1|2,11;11,1|2,11;11,1|2,10;11,1|2,10;10,1|1,10;10,2|1,11;10,1|1,11;11,1|1,10;11,1|1,9;10,1|1,8;10,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1|1,8;11,1
1,11;11,11|1,11;11,11|2,11;11,11|2,11;11,10|2,11;10,10|1,11;10,11|1,10;9,11|1,9;9,11|1,10;9,11|1,9;9,11|1,8;9,11|1,8;10,11|1,9;10,11|1,9;11,11|2,9;11,11|2,10;11,11|1,10;11,11|1,9;11,10|1,8;11,9|1,8;11,9|1,8;11,9|1,8;11,9|1,8;10,9|1,9;10,10|1,9;10,9|2,9;9,9|2,10;9,9|2,11;9,9|2,10;9,9|3,10;9,8|3,9;9,8|2,9;10,8|2,8;9,8|2,7;9,8|2,7;9,8|2,7;10,8|2,7;10,9|2,7;9,9|2,7;9,8|2,7;9,8|2,7;9,9|2,7;9,10|2,7;9,11|2,7;9,11|2,7;10,11|2,8;9,11|1,8;9,11|1,8;10,11|1,9;10,11|2,9;10,11|2,9;11,11|2,9;11,11|3,9;11,11|4,9;10,11|4,8;10,11|4,8;10,10|3,8;9,10|2,8;10,10|2,7;10,10|2,8;11,10|2,8;11,11|3,8;11,11|3,8;11,11|4,8;11,11|4,8;11,11|4,8;11,11|4,8;11,11|4,8;11,11|4,9;10,11|4,8;10,11|4,8;10,10|4,8;11,10|3,8;10,10|3,9;9,10|4,9;8,10|4,10;8,10|4,10;7,10|4,10;6,10|3,10;7,10|3,9;7,10|3,10;8,10|3,9;7,10|3,8;7,10|2,8;6,10|3,8;6,10|3,8;5,10|4,8;5,10|3,8;5,10|2,8;5,10|1,8;5,10|1,8;6,10|1,9;7,10|1,8;7,10|1,8;7,10|1,8;8,10|2,8;7,10|2,9;8,10|1,9;7,10|1,8;7,10|1,8;7,10|1,8;7,10
11,1;1,1|11,1;1,1|11,1;1,1|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2|11,1;1,2
11,1;1,11|11,2;1,11|11,1;1,11|11,1;1,10|11,1;1,11|11,1;1,10|11,1;1,11|11,2;1,11|11,2;1,11|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10|10,2;1,10
11,1;11,11|11,1;10,11|11,1;10,10|11,1;9,10|10,1;8,10|9,1;8,10|9,2;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10|9,3;8,10
11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1|11,11;1,1
