1,1;1,11|1,1;2,11|1,1;2,10|2,1;2,9|2,1;2,8|2,1;2,7|2,1;2,6|3,1;2,5|3,1;2,4|3,1;2,4|3,1;2,4|2,1;2,4|1,1;3,4|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3|1,1;3,3
1,1;11,1|1,1;10,1|1,1;10,1|1,1;10,1|1,1;10,1|1,1;9,1|1,1;9,2|1,1;9,2|1,1;9,2|1,1;9,2|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3|1,1;9,3
1,1;11,11|1,1;11,10|1,1;10,10|1,1;10,9|2,1;10,8|2,1;10,7|2,1;10,6|2,1;10,5|2,1;10,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4|2,1;9,4
1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1|1,11;1,1
1,11;11,1|1,10;11,1|1,9;11,1|1,9;11,2|1,8;10,2|1,8;10,2|1,8;10,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1|1,8;9,1
1,11;11,11|1,11;10,11|2,11;10,10|2,11;10,9|2,11;10,8|2,11;10,7|2,11;10,6|2,11;10,5|2,11;10,4|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3|2,11;10,3
11,1;1,1|11,2;1,1|10,2;1,1|9,2;1,1|8,2;2,1|7,2;2,1|6,2;2,1|5,2;2,1|4,2;2,1|3,2;3,1|2,2;3,2|2,2;4,2|2,3;4,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2|2,4;5,2
11,1;1,11|10,1;1,11|9,1;1,11|9,2;1,11|9,2;1,11|9,2;1,11|9,2;1,11|8,2;1,11|8,2;1,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11|7,2;2,11
11,1;11,11|11,2;11,11|10,2;10,11|9,2;10,10|8,2;10,10|7,2;10,10|6,2;9,10|6,2;8,10|6,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10|5,2;8,10
11,11;1,1|11,10;1,1|10,10;1,1|9,10;1,1|8,10;1,1|7,10;1,1|6,10;1,1|5,10;1,1|4,10;2,1|3,10;2,1|2,10;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1|2,9;2,1
