1,1;1,11|2,1;1,10|2,2;1,9|2,3;2,9|2,2;3,9|2,3;2,9|2,4;3,9|2,3;2,9|2,2;1,9|2,3;2,9|1,3;3,9|2,3;2,9|3,3;2,8|2,3;2,9|3,3;2,10|2,3;2,9|2,2;2,10|2,3;2,9|1,3;2,10|2,3;2,9|2,3;1,9|2,3;2,9|1,3;2,10|2,3;2,9|2,4;2,8|2,3;2,9|2,4;1,9|2,3;2,9|3,3;2,10|2,3;2,9|2,3;3,9|2,3;2,9|1,3;2,8|2,3;2,9|2,3;2,8|2,3;2,9|3,3;2,8|2,3;2,9|3,3;3,9|2,3;2,9|2,3;2,8|2,3;2,9|2,4;2,10|2,3;2,9|3,3;2,8|2,3;2,9|2,2;1,9|2,3;2,9|2,2;3,9|2,3;2,9|2,3;3,9|2,3;2,9|2,3;2,10|2,3;2,9|2,2;1,9|2,3;2,9|2,2;2,10|2,3;2,9|2,3;3,9|2,3;2,9|2,3;2,10|2,3;2,9|2,2;2,10|2,3;2,9|2,2;1,9|2,3;2,9|2,2;3,9|2,3;2,9|3,3;3,9|2,3;2,9|2,3;3,9|2,3;2,9|2,4;3,9|2,3;2,9|2,2;2,10|2,3;2,9|2,4;1,9|2,3;2,9|3,3;2,10|2,3;2,9|2,3;1,9|2,3;2,9|2,2;2,10|2,3;2,9|2,3;3,9|2,3;2,9|2,3;1,9|2,3;2,9|2,2;1,9|2,3;2,9|2,4;2,10|2,3;2,9|2,4;2,10|2,3;2,9|3,3;3,9|2,3;2,9|3,3;3,9|2,3;2,9|3,3;2,10|2,3;2,9|2,4;2,8
1,1;11,1|1,2;10,1|2,2;10,2|2,3;10,3|1,3;10,4|2,3;10,3|1,3;10,3|2,3;10,3|2,2;10,4|2,3;10,3|1,3;10,4|2,3;10,3|3,3;10,2|2,3;10,3|2,2;10,2|2,3;10,3|3,3;10,4|2,3;10,3|2,2;10,2|2,3;10,3|2,3;10,2|2,3;10,3|2,4;10,4|2,3;10,3|2,3;11,3|2,3;10,3|2,3;10,4|2,3;10,3|3,3;11,3|2,3;10,3|1,3;11,3|2,3;10,3|2,4;11,3|2,3;10,3|3,3;10,4|2,3;10,3|1,3;10,3|2,3;10,3|2,2;10,4|2,3;10,3|1,3;9,3|2,3;10,3|2,4;10,2|2,3;10,3|3,3;9,3|2,3;10,3|2,3;9,3|2,3;10,3|2,3;10,2|2,3;10,3|2,3;10,2|2,3;10,3|2,4;11,3|2,3;10,3|2,2;10,4|2,3;10,3|1,3;10,4|2,3;10,3|2,3;10,2|2,3;10,3|1,3;10,4|2,3;10,3|1,3;10,4|2,3;10,3|1,3;10,3|2,3;10,3|1,3;10,3|2,3;10,3|2,2;10,4|2,3;10,3|1,3;10,3|2,3;10,3|1,3;10,3|2,3;10,3|1,3;11,3|2,3;10,3|1,3;11,3|2,3;10,3|1,3;9,3|2,3;10,3|2,2;9,3|2,3;10,3|2,2;10,2|2,3;10,3|2,4;9,3|2,3;10,3|2,2;11,3|2,3;10,3|3,3;10,2|2,3;10,3|1,3;11,3|2,3;10,3|1,3;11,3|2,3;10,3|2,3;10,4|2,3;10,3|2,4;9,3|2,3;10,3|2,4;9,3|2,3;10,3|1,3;10,2
1,1;11,11|2,1;10,11|2,2;10,10|2,3;10,9|2,2;10,8|2,3;10,9|3,3;10,10|2,3;10,9|3,3;11,9|2,3;10,9|2,2;10,8|2,3;10,9|2,3;9,9|2,3;10,9|2,4;11,9|2,3;10,9|2,3;11,9|2,3;10,9|2,3;10,8|2,3;10,9|1,3;10,10|2,3;10,9|2,4;10,10|2,3;10,9|3,3;10,8|2,3;10,9|3,3;10,10|2,3;10,9|2,3;9,9|2,3;10,9|1,3;10,8|2,3;10,9|2,3;10,10|2,3;10,9|3,3;10,10|2,3;10,9|1,3;11,9|2,3;10,9|2,2;10,8|2,3;10,9|2,3;10,8|2,3;10,9|1,3;11,9|2,3;10,9|3,3;9,9|2,3;10,9|2,2;10,8|2,3;10,9|2,4;10,10|2,3;10,9|1,3;11,9|2,3;10,9|1,3;9,9|2,3;10,9|2,4;10,8|2,3;10,9|3,3;9,9|2,3;10,9|3,3;11,9|2,3;10,9|3,3;11,9|2,3;10,9|2,3;10,10|2,3;10,9|2,4;11,9|2,3;10,9|3,3;10,8|2,3;10,9|3,3;10,10|2,3;10,9|2,4;10,10|2,3;10,9|2,3;9,9|2,3;10,9|1,3;10,10|2,3;10,9|2,4;9,9|2,3;10,9|2,4;10,10|2,3;10,9|3,3;11,9|2,3;10,9|2,4;11,9|2,3;10,9|2,3;11,9|2,3;10,9|3,3;10,10|2,3;10,9|2,3;9,9|2,3;10,9|2,3;10,8|2,3;10,9|3,3;9,9|2,3;10,9|3,3;9,9|2,3;10,9|2,3;11,9|2,3;10,9|2,3;10,10|2,3;10,9|3,3;10,10
1,11;1,1|2,11;1,2|2,10;1,3|2,9;2,3|2,9;2,4|2,9;2,3|1,9;3,3|2,9;2,3|2,10;2,4|2,9;2,3|2,8;3,3|2,9;2,3|2,9;3,3|2,9;2,3|1,9;2,3|2,9;2,3|2,9;2,2|2,9;2,3|3,9;3,3|2,9;2,3|3,9;2,2|2,9;2,3|3,9;3,3|2,9;2,3|3,9;2,3|2,9;2,3|2,9;2,4|2,9;2,3|2,10;2,4|2,9;2,3|2,10;2,3|2,9;2,3|2,8;2,3|2,9;2,3|2,8;2,4|2,9;2,3|2,8;2,4|2,9;2,3|2,10;2,3|2,9;2,3|3,9;3,3|2,9;2,3|2,10;3,3|2,9;2,3|2,8;2,3|2,9;2,3|1,9;2,3|2,9;2,3|1,9;3,3|2,9;2,3|1,9;3,3|2,9;2,3|1,9;2,3|2,9;2,3|2,10;2,3|2,9;2,3|3,9;2,3|2,9;2,3|2,9;1,3|2,9;2,3|2,10;3,3|2,9;2,3|1,9;2,2|2,9;2,3|2,10;1,3|2,9;2,3|2,9;2,4|2,9;2,3|2,8;2,4|2,9;2,3|2,9;3,3|2,9;2,3|2,8;2,2|2,9;2,3|1,9;2,4|2,9;2,3|2,9;3,3|2,9;2,3|1,9;2,2|2,9;2,3|1,9;2,2|2,9;2,3|2,8;1,3|2,9;2,3|2,9;3,3|2,9;2,3|1,9;2,2|2,9;2,3|2,9;2,2|2,9;2,3|2,9;1,3|2,9;2,3|2,10;3,3|2,9;2,3|1,9;2,4|2,9;2,3|3,9;2,2|2,9;2,3|2,8;1,3|2,9;2,3|2,9;1,3
1,11;11,1|2,11;10,1|2,10;10,2|2,9;10,3|2,10;11,3|2,9;10,3|1,9;11,3|2,9;10,3|3,9;9,3|2,9;10,3|3,9;10,4|2,9;10,3|1,9;9,3|2,9;10,3|1,9;10,4|2,9;10,3|2,9;9,3|2,9;10,3|2,8;9,3|2,9;10,3|2,10;11,3|2,9;10,3|2,10;9,3|2,9;10,3|3,9;9,3|2,9;10,3|1,9;10,2|2,9;10,3|2,10;11,3|2,9;10,3|2,8;10,4|2,9;10,3|1,9;10,2|2,9;10,3|2,10;10,4|2,9;10,3|2,8;9,3|2,9;10,3|1,9;10,4|2,9;10,3|3,9;9,3|2,9;10,3|2,10;10,3|2,9;10,3|2,10;9,3|2,9;10,3|2,8;9,3|2,9;10,3|2,9;10,2|2,9;10,3|3,9;10,4|2,9;10,3|2,8;9,3|2,9;10,3|2,8;9,3|2,9;10,3|1,9;9,3|2,9;10,3|2,10;9,3|2,9;10,3|3,9;11,3|2,9;10,3|1,9;10,3|2,9;10,3|1,9;10,4|2,9;10,3|2,9;9,3|2,9;10,3|3,9;11,3|2,9;10,3|3,9;11,3|2,9;10,3|1,9;9,3|2,9;10,3|1,9;10,3|2,9;10,3|2,10;9,3|2,9;10,3|3,9;9,3|2,9;10,3|2,8;10,2|2,9;10,3|1,9;11,3|2,9;10,3|1,9;11,3|2,9;10,3|2,8;10,2|2,9;10,3|1,9;10,3|2,9;10,3|3,9;11,3|2,9;10,3|2,9;10,2|2,9;10,3|3,9;10,2|2,9;10,3|3,9;9,3|2,9;10,3|1,9;10,2|2,9;10,3|2,9;10,4
1,11;11,11|2,11;10,11|2,10;10,10|2,9;10,9|3,9;11,9|2,9;10,9|2,8;9,9|2,9;10,9|2,9;10,10|2,9;10,9|2,10;9,9|2,9;10,9|2,10;10,8|2,9;10,9|2,9;10,10|2,9;10,9|2,9;11,9|2,9;10,9|2,8;10,10|2,9;10,9|2,8;11,9|2,9;10,9|3,9;11,9|2,9;10,9|2,9;9,9|2,9;10,9|3,9;9,9|2,9;10,9|2,8;9,9|2,9;10,9|2,9;10,8|2,9;10,9|2,10;10,10|2,9;10,9|2,8;10,10|2,9;10,9|1,9;11,9|2,9;10,9|1,9;10,10|2,9;10,9|2,8;10,8|2,9;10,9|2,10;11,9|2,9;10,9|3,9;10,10|2,9;10,9|2,8;11,9|2,9;10,9|2,10;11,9|2,9;10,9|3,9;9,9|2,9;10,9|1,9;10,10|2,9;10,9|3,9;10,10|2,9;10,9|3,9;11,9|2,9;10,9|2,9;10,10|2,9;10,9|2,9;10,10|2,9;10,9|1,9;10,10|2,9;10,9|1,9;11,9|2,9;10,9|2,9;11,9|2,9;10,9|2,9;10,10|2,9;10,9|2,8;11,9|2,9;10,9|2,10;10,8|2,9;10,9|2,9;11,9|2,9;10,9|2,10;11,9|2,9;10,9|2,10;11,9|2,9;10,9|2,9;10,10|2,9;10,9|2,10;9,9|2,9;10,9|1,9;10,8|2,9;10,9|2,8;10,10|2,9;10,9|1,9;9,9|2,9;10,9|3,9;10,8|2,9;10,9|2,8;11,9|2,9;10,9|2,10;11,9|2,9;10,9|1,9;10,10|2,9;10,9|2,10;11,9|2,9;10,9|1,9;10,8
11,1;1,1|10,1;1,2|10,2;2,2|10,3;2,3|10,2;2,3|10,3;2,3|9,3;2,4|10,3;2,3|10,4;2,4|10,3;2,3|10,2;2,3|10,3;2,3|10,4;2,2|10,3;2,3|10,4;2,4|10,3;2,3|10,2;2,3|10,3;2,3|10,2;2,2|10,3;2,3|10,2;2,3|10,3;2,3|10,2;2,2|10,3;2,3|10,2;2,2|10,3;2,3|10,4;2,2|10,3;2,3|10,2;2,3|10,3;2,3|10,2;2,3|10,3;2,3|11,3;3,3|10,3;2,3|10,4;2,2|10,3;2,3|10,2;2,3|10,3;2,3|9,3;1,3|10,3;2,3|9,3;2,2|10,3;2,3|11,3;3,3|10,3;2,3|9,3;2,4|10,3;2,3|10,2;2,2|10,3;2,3|9,3;3,3|10,3;2,3|9,3;1,3|10,3;2,3|11,3;2,2|10,3;2,3|9,3;3,3|10,3;2,3|9,3;1,3|10,3;2,3|11,3;3,3|10,3;2,3|9,3;1,3|10,3;2,3|9,3;2,4|10,3;2,3|9,3;2,3|10,3;2,3|9,3;2,3|10,3;2,3|10,2;3,3|10,3;2,3|9,3;2,4|10,3;2,3|10,2;2,3|10,3;2,3|10,2;1,3|10,3;2,3|10,4;1,3|10,3;2,3|10,4;2,3|10,3;2,3|9,3;2,2|10,3;2,3|10,4;1,3|10,3;2,3|11,3;1,3|10,3;2,3|9,3;1,3|10,3;2,3|10,4;2,2|10,3;2,3|9,3;3,3|10,3;2,3|9,3;2,2|10,3;2,3|11,3;2,2|10,3;2,3|10,2;1,3|10,3;2,3|9,3;3,3|10,3;2,3|10,2;2,4
11,1;1,11|11,2;2,11|11,3;2,10|10,3;2,9|10,3;2,8|10,3;2,7|10,3;2,6|10,3;2,5|10,3;2,4|10,3;2,3|10,4;2,3|10,3;2,3|10,2;2,2|10,3;2,3|11,3;2,4|10,3;2,3|10,2;1,3|10,3;2,3|9,3;2,3|10,3;2,3|11,3;3,3|10,3;2,3|10,2;1,3|10,3;2,3|9,3;2,4|10,3;2,3|11,3;2,4|10,3;2,3|11,3;2,2|10,3;2,3|10,2;2,2|10,3;2,3|10,2;2,2|10,3;2,3|9,3;3,3|10,3;2,3|11,3;3,3|10,3;2,3|10,2;2,3|10,3;2,3|9,3;2,2|10,3;2,3|10,2;2,3|10,3;2,3|11,3;3,3|10,3;2,3|10,2;2,3|10,3;2,3|11,3;2,3|10,3;2,3|11,3;2,4|10,3;2,3|9,3;2,2|10,3;2,3|10,4;1,3|10,3;2,3|9,3;2,2|10,3;2,3|10,4;3,3|10,3;2,3|10,2;2,3|10,3;2,3|11,3;1,3|10,3;2,3|9,3;2,4|10,3;2,3|9,3;2,3|10,3;2,3|11,3;2,3|10,3;2,3|11,3;3,3|10,3;2,3|9,3;2,3|10,3;2,3|11,3;2,3|10,3;2,3|9,3;2,3|10,3;2,3|9,3;2,4|10,3;2,3|9,3;2,2|10,3;2,3|10,2;2,3|10,3;2,3|10,2;2,4|10,3;2,3|11,3;3,3|10,3;2,3|9,3;2,2|10,3;2,3|10,2;2,3|10,3;2,3|9,3;2,4|10,3;2,3|9,3;1,3|10,3;2,3|11,3;2,3|10,3;2,3|10,4;1,3|10,3;2,3|9,3;1,3
11,1;11,11|11,2;11,10|10,2;10,10|10,3;10,9|10,3;10,8|10,3;10,7|10,3;10,6|10,3;10,5|10,3;10,4|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3|10,3;10,3
11,11;1,1|11,10;1,2|10,10;1,3|10,9;2,3|11,9;2,2|10,9;2,3|10,8;2,4|10,9;2,3|9,9;1,3|10,9;2,3|10,10;2,2|10,9;2,3|11,9;2,2|10,9;2,3|10,10;2,2|10,9;2,3|10,8;2,4|10,9;2,3|10,10;3,3|10,9;2,3|10,8;2,2|10,9;2,3|10,10;2,4|10,9;2,3|10,10;2,2|10,9;2,3|10,10;2,2|10,9;2,3|10,8;2,2|10,9;2,3|9,9;1,3|10,9;2,3|10,8;2,3|10,9;2,3|9,9;3,3|10,9;2,3|10,8;3,3|10,9;2,3|9,9;2,4|10,9;2,3|10,10;1,3|10,9;2,3|11,9;2,3|10,9;2,3|10,10;2,4|10,9;2,3|9,9;3,3|10,9;2,3|10,10;2,2|10,9;2,3|10,10;1,3|10,9;2,3|11,9;2,4|10,9;2,3|10,8;2,2|10,9;2,3|10,10;1,3|10,9;2,3|11,9;3,3|10,9;2,3|10,10;1,3|10,9;2,3|11,9;1,3|10,9;2,3|11,9;3,3|10,9;2,3|10,8;3,3|10,9;2,3|9,9;2,3|10,9;2,3|10,8;1,3|10,9;2,3|10,10;2,4|10,9;2,3|11,9;2,3|10,9;2,3|9,9;2,3|10,9;2,3|9,9;2,4|10,9;2,3|10,10;2,3|10,9;2,3|10,8;2,4|10,9;2,3|10,8;3,3|10,9;2,3|10,8;2,3|10,9;2,3|10,10;3,3|10,9;2,3|10,8;1,3|10,9;2,3|10,10;2,3|10,9;2,3|10,10;2,3|10,9;2,3|10,8;2,3|10,9;2,3|11,9;2,3|10,9;2,3|10,10;2,2
